1:    0.928 0.072 1    
713:  0.551 0.449 1    
           
           
1:    0.153 0.847 1    
2:    0.448 0.552 1    
3:    0.279 0.721 1    
4:    0.399 0.601 1    
5:    0.338 0.662 1    
6:    0.209 0.791 1    
7:    0.622 0.378 1    
8:    0.232 0.768 1    
9:    0.127 0.873 1    
10:   0.827 0.173 1    
11:   0.362 0.638 1    
12:   0.172 0.828 1    
13:   0.551 0.449 1    
14:   0.163 0.837 1    
15:   0.576 0.424 1    
16:   0.333 0.667 1    
17:   0.332 0.668 1    
18:   0.708 0.292 1    
19:   0.783 0.217 1    
20:   0.517 0.483 1    
21:   0.886 0.114 1    
22:   0.777 0.223 1    
23:   0.860 0.140 1    
24:   0.515 0.485 1    
25:   0.564 0.436 1    
26:   0.888 0.112 1    
27:   0.163 0.837 1    
28:   0.789 0.211 1    
29:   0.605 0.395 1    
30:   0.203 0.797 1    
31:   0.891 0.109 1    
32:   0.663 0.337 1    
33:   0.128 0.872 1    
34:   0.784 0.216 1    
35:   0.864 0.136 1    
36:   0.854 0.146 1    
37:   0.468 0.532 1    
38:   0.435 0.565 1    
39:   0.206 0.794 1    
40:   0.516 0.484 1    
41:   0.777 0.223 1    
42:   0.386 0.614 1    
43:   0.180 0.820 1    
44:   0.352 0.648 1    
45:   0.065 0.935 1    
46:   0.082 0.918 1    
47:   0.388 0.612 1    
48:   0.276 0.724 1    
49:   0.084 0.916 1    
50:   0.218 0.782 1    
51:   0.094 0.906 1    
52:   0.293 0.707 1    
53:   0.254 0.746 1    
54:   0.063 0.937 1    
55:   0.327 0.673 1    
56:   0.184 0.816 1    
57:   0.573 0.427 1    
58:   0.229 0.771 1    
59:   0.387 0.613 1    
60:   0.143 0.857 1    
61:   0.416 0.584 1    
62:   0.259 0.741 1    
63:   0.256 0.744 1    
64:   0.296 0.704 1    
65:   0.095 0.905 1    
66:   0.558 0.442 1    
67:   0.844 0.156 1    
68:   0.367 0.633 1    
69:   0.801 0.199 1    
70:   0.692 0.308 1    
71:   0.098 0.902 1    
72:   0.249 0.751 1    
73:   0.290 0.710 1    
74:   0.131 0.869 1    
75:   0.160 0.840 1    
76:   0.106 0.894 1    
77:   0.178 0.822 1    
78:   0.174 0.826 1    
79:   0.523 0.477 1    
80:   0.169 0.831 1    
81:   0.884 0.116 1    
82:   0.122 0.878 1    
83:   0.275 0.725 1    
84:   0.205 0.795 1    
85:   0.139 0.861 1    
86:   0.583 0.417 1    
87:   0.126 0.874 1    
88:   0.109 0.891 1    
89:   0.160 0.840 1    
90:   0.716 0.284 1    
91:   0.100 0.900 1    
92:   0.079 0.921 1    
93:   0.204 0.796 1    
94:   0.322 0.678 1    
95:   0.231 0.769 1    
96:   0.802 0.198 1    
97:   0.266 0.734 1    
98:   0.216 0.784 1    
99:   0.425 0.575 1    
100:  0.251 0.749 1    
101:  0.247 0.753 1    
102:  0.326 0.674 1    
103:  0.687 0.313 1    
104:  0.160 0.840 1    
105:  0.408 0.592 1    
106:  0.766 0.234 1    
107:  0.145 0.855 1    
108:  0.639 0.361 1    
109:  0.209 0.791 1    
110:  0.141 0.859 1    
111:  0.311 0.689 1    
112:  0.560 0.440 1    
113:  0.566 0.434 1    
114:  0.364 0.636 1    
115:  0.565 0.435 1    
116:  0.233 0.767 1    
117:  0.323 0.677 1    
118:  0.435 0.565 1    
119:  0.269 0.731 1    
120:  0.144 0.856 1    
121:  0.725 0.275 1    
122:  0.457 0.543 1    
123:  0.252 0.748 1    
124:  0.543 0.457 1    
125:  0.336 0.664 1    
126:  0.609 0.391 1    
127:  0.354 0.646 1    
128:  0.438 0.562 1    
129:  0.219 0.781 1    
130:  0.598 0.402 1    
131:  0.203 0.797 1    
132:  0.474 0.526 1    
133:  0.908 0.092 1    
134:  0.293 0.707 1    
135:  0.556 0.444 1    
136:  0.733 0.267 1    
137:  0.115 0.885 1    
138:  0.677 0.323 1    
139:  0.195 0.805 1    
140:  0.492 0.508 1    
141:  0.398 0.602 1    
142:  0.088 0.912 1    
143:  0.301 0.699 1    
144:  0.210 0.790 1    
145:  0.233 0.767 1    
146:  0.722 0.278 1    
147:  0.356 0.644 1    
148:  0.867 0.133 1    
149:  0.620 0.380 1    
150:  0.701 0.299 1    
151:  0.273 0.727 1    
152:  0.492 0.508 1    
153:  0.707 0.293 1    
154:  0.459 0.541 1    
155:  0.836 0.164 1    
156:  0.715 0.285 1    
157:  0.374 0.626 1    
158:  0.222 0.778 1    
159:  0.258 0.742 1    
160:  0.253 0.747 1    
161:  0.640 0.360 1    
162:  0.609 0.391 1    
163:  0.423 0.577 1    
164:  0.742 0.258 1    
165:  0.193 0.807 1    
166:  0.497 0.503 1    
167:  0.442 0.558 1    
168:  0.389 0.611 1    
169:  0.393 0.607 1    
170:  0.300 0.700 1    
171:  0.779 0.221 1    
172:  0.755 0.245 1    
173:  0.262 0.738 1    
174:  0.850 0.150 1    
175:  0.342 0.658 1    
176:  0.167 0.833 1    
177:  0.301 0.699 1    
178:  0.754 0.246 1    
179:  0.395 0.605 1    
180:  0.853 0.147 1    
181:  0.326 0.674 1    
182:  0.344 0.656 1    
183:  0.525 0.475 1    
184:  0.764 0.236 1    
185:  0.723 0.277 1    
186:  0.222 0.778 1    
187:  0.745 0.255 1    
188:  0.814 0.186 1    
189:  0.364 0.636 1    
190:  0.348 0.652 1    
191:  0.485 0.515 1    
192:  0.875 0.125 1    
193:  0.709 0.291 1    
194:  0.710 0.290 1    
195:  0.585 0.415 1    
196:  0.400 0.600 1    
197:  0.718 0.282 1    
198:  0.705 0.295 1    
199:  0.304 0.696 1    
200:  0.524 0.476 1    
201:  0.709 0.291 1    
202:  0.633 0.367 1    
203:  0.145 0.855 1    
204:  0.407 0.593 1    
205:  0.174 0.826 1    
206:  0.388 0.612 1    
207:  0.349 0.651 1    
208:  0.554 0.446 1    
209:  0.390 0.610 1    
210:  0.365 0.635 1    
211:  0.511 0.489 1    
212:  0.320 0.680 1    
213:  0.839 0.161 1    
214:  0.549 0.451 1    
215:  0.688 0.312 1    
216:  0.777 0.223 1    
217:  0.487 0.513 1    
218:  0.838 0.162 1    
219:  0.740 0.260 1    
220:  0.718 0.282 1    
221:  0.546 0.454 1    
222:  0.428 0.572 1    
223:  0.276 0.724 1    
224:  0.197 0.803 1    
225:  0.808 0.192 1    
226:  0.319 0.681 1    
227:  0.429 0.571 1    
228:  0.779 0.221 1    
229:  0.290 0.710 1    
230:  0.145 0.855 1    
231:  0.538 0.462 1    
232:  0.236 0.764 1    
233:  0.657 0.343 1    
234:  0.333 0.667 1    
235:  0.590 0.410 1    
236:  0.881 0.119 1    
237:  0.557 0.443 1    
238:  0.291 0.709 1    
239:  0.797 0.203 1    
240:  0.887 0.113 1    
241:  0.422 0.578 1    
242:  0.439 0.561 1    
243:  0.586 0.414 1    
244:  0.307 0.693 1    
245:  0.660 0.340 1    
246:  0.219 0.781 1    
247:  0.392 0.608 1    
248:  0.453 0.547 1    
249:  0.226 0.774 1    
250:  0.187 0.813 1    
251:  0.260 0.740 1    
252:  0.857 0.143 1    
253:  0.561 0.439 1    
254:  0.399 0.601 1    
255:  0.692 0.308 1    
256:  0.808 0.192 1    
257:  0.768 0.232 1    
258:  0.563 0.437 1    
259:  0.131 0.869 1    
260:  0.301 0.699 1    
261:  0.830 0.170 1    
262:  0.677 0.323 1    
263:  0.598 0.402 1    
264:  0.401 0.599 1    
265:  0.695 0.305 1    
266:  0.205 0.795 1    
267:  0.899 0.101 1    
268:  0.461 0.539 1    
269:  0.780 0.220 1    
270:  0.731 0.269 1    
271:  0.787 0.213 1    
272:  0.717 0.283 1    
273:  0.314 0.686 1    
274:  0.335 0.665 1    
275:  0.877 0.123 1    
276:  0.644 0.356 1    
277:  0.840 0.160 1    
278:  0.776 0.224 1    
279:  0.831 0.169 1    
280:  0.479 0.521 1    
281:  0.695 0.305 1    
282:  0.206 0.794 1    
283:  0.502 0.498 1    
284:  0.767 0.233 1    
285:  0.744 0.256 1    
286:  0.190 0.810 1    
287:  0.312 0.688 1    
288:  0.365 0.635 1    
289:  0.216 0.784 1    
290:  0.630 0.370 1    
291:  0.303 0.697 1    
292:  0.309 0.691 1    
293:  0.341 0.659 1    
294:  0.732 0.268 1    
295:  0.672 0.328 1    
296:  0.670 0.330 1    
297:  0.895 0.105 1    
298:  0.204 0.796 1    
299:  0.735 0.265 1    
300:  0.233 0.767 1    
301:  0.710 0.290 1    
302:  0.654 0.346 1    
303:  0.590 0.410 1    
304:  0.878 0.122 1    
305:  0.727 0.273 1    
306:  0.641 0.359 1    
307:  0.835 0.165 1    
308:  0.426 0.574 1    
309:  0.811 0.189 1    
310:  0.797 0.203 1    
311:  0.755 0.245 1    
312:  0.783 0.217 1    
313:  0.746 0.254 1    
314:  0.620 0.380 1    
315:  0.818 0.182 1    
316:  0.269 0.731 1    
317:  0.575 0.425 1    
318:  0.872 0.128 1    
319:  0.429 0.571 1    
320:  0.224 0.776 1    
321:  0.657 0.343 1    
322:  0.486 0.514 1    
323:  0.608 0.392 1    
324:  0.440 0.560 1    
325:  0.672 0.328 1    
326:  0.871 0.129 1    
327:  0.194 0.806 1    
328:  0.861 0.139 1    
329:  0.754 0.246 1    
330:  0.224 0.776 1    
331:  0.478 0.522 1    
332:  0.660 0.340 1    
333:  0.763 0.237 1    
334:  0.303 0.697 1    
335:  0.116 0.884 1    
336:  0.356 0.644 1    
337:  0.474 0.526 1    
338:  0.803 0.197 1    
339:  0.547 0.453 1    
340:  0.782 0.218 1    
341:  0.519 0.481 1    
342:  0.465 0.535 1    
343:  0.140 0.860 1    
344:  0.819 0.181 1    
345:  0.176 0.824 1    
346:  0.757 0.243 1    
347:  0.309 0.691 1    
348:  0.780 0.220 1    
349:  0.699 0.301 1    
350:  0.773 0.227 1    
351:  0.744 0.256 1    
352:  0.102 0.898 1    
353:  0.191 0.809 1    
354:  0.722 0.278 1    
355:  0.804 0.196 1    
356:  0.555 0.445 1    
357:  0.685 0.315 1    
358:  0.627 0.373 1    
359:  0.716 0.284 1    
360:  0.648 0.352 1    
361:  0.240 0.760 1    
362:  0.775 0.225 1    
363:  0.735 0.265 1    
364:  0.267 0.733 1    
365:  0.755 0.245 1    
366:  0.638 0.362 1    
367:  0.666 0.334 1    
368:  0.528 0.472 1    
369:  0.157 0.843 1    
370:  0.550 0.450 1    
371:  0.659 0.341 1    
372:  0.595 0.405 1    
373:  0.398 0.602 1    
374:  0.497 0.503 1    
375:  0.875 0.125 1    
376:  0.527 0.473 1    
377:  0.661 0.339 1    
378:  0.609 0.391 1    
379:  0.678 0.322 1    
380:  0.372 0.628 1    
381:  0.332 0.668 1    
382:  0.243 0.757 1    
383:  0.838 0.162 1    
384:  0.358 0.642 1    
385:  0.854 0.146 1    
386:  0.251 0.749 1    
387:  0.658 0.342 1    
388:  0.240 0.760 1    
389:  0.403 0.597 1    
390:  0.607 0.393 1    
391:  0.605 0.395 1    
392:  0.478 0.522 1    
393:  0.687 0.313 1    
394:  0.509 0.491 1    
395:  0.796 0.204 1    
396:  0.594 0.406 1    
397:  0.719 0.281 1    
398:  0.080 0.920 1    
399:  0.839 0.161 1    
400:  0.623 0.377 1    
401:  0.677 0.323 1    
402:  0.231 0.769 1    
403:  0.473 0.527 1    
404:  0.713 0.287 1    
405:  0.452 0.548 1    
406:  0.859 0.141 1    
407:  0.904 0.096 1    
408:  0.232 0.768 1    
409:  0.174 0.826 1    
410:  0.319 0.681 1    
411:  0.738 0.262 1    
412:  0.451 0.549 1    
413:  0.850 0.150 1    
414:  0.810 0.190 1    
415:  0.481 0.519 1    
416:  0.661 0.339 1    
417:  0.402 0.598 1    
418:  0.381 0.619 1    
419:  0.365 0.635 1    
420:  0.792 0.208 1    
421:  0.848 0.152 1    
422:  0.155 0.845 1    
423:  0.463 0.537 1    
424:  0.826 0.174 1    
425:  0.834 0.166 1    
426:  0.696 0.304 1    
427:  0.226 0.774 1    
428:  0.877 0.123 1    
429:  0.814 0.186 1    
430:  0.303 0.697 1    
431:  0.333 0.667 1    
432:  0.562 0.438 1    
433:  0.134 0.866 1    
434:  0.867 0.133 1    
435:  0.563 0.437 1    
436:  0.736 0.264 1    
437:  0.580 0.420 1    
438:  0.615 0.385 1    
439:  0.420 0.580 1    
440:  0.760 0.240 1    
441:  0.380 0.620 1    
442:  0.248 0.752 1    
443:  0.444 0.556 1    
444:  0.590 0.410 1    
445:  0.768 0.232 1    
446:  0.510 0.490 1    
447:  0.287 0.713 1    
448:  0.339 0.661 1    
449:  0.358 0.642 1    
450:  0.174 0.826 1    
451:  0.635 0.365 1    
452:  0.263 0.737 1    
453:  0.777 0.223 1    
454:  0.860 0.140 1    
455:  0.144 0.856 1    
456:  0.592 0.408 1    
457:  0.374 0.626 1    
458:  0.298 0.702 1    
459:  0.310 0.690 1    
460:  0.680 0.320 1    
461:  0.765 0.235 1    
462:  0.686 0.314 1    
463:  0.127 0.873 1    
464:  0.674 0.326 1    
465:  0.479 0.521 1    
466:  0.835 0.165 1    
467:  0.476 0.524 1    
468:  0.429 0.571 1    
469:  0.751 0.249 1    
470:  0.501 0.499 1    
471:  0.351 0.649 1    
472:  0.214 0.786 1    
473:  0.601 0.399 1    
474:  0.413 0.587 1    
475:  0.254 0.746 1    
476:  0.596 0.404 1    
477:  0.710 0.290 1    
478:  0.769 0.231 1    
479:  0.271 0.729 1    
480:  0.345 0.655 1    
481:  0.515 0.485 1    
482:  0.371 0.629 1    
483:  0.101 0.899 1    
484:  0.744 0.256 1    
485:  0.578 0.422 1    
486:  0.329 0.671 1    
487:  0.184 0.816 1    
488:  0.615 0.385 1    
489:  0.564 0.436 1    
490:  0.251 0.749 1    
491:  0.290 0.710 1    
492:  0.382 0.618 1    
493:  0.759 0.241 1    
494:  0.904 0.096 1    
495:  0.285 0.715 1    
496:  0.654 0.346 1    
497:  0.790 0.210 1    
498:  0.633 0.367 1    
499:  0.545 0.455 1    
500:  0.820 0.180 1    
501:  0.672 0.328 1    
502:  0.568 0.432 1    
503:  0.496 0.504 1    
504:  0.737 0.263 1    
505:  0.352 0.648 1    
506:  0.607 0.393 1    
507:  0.144 0.856 1    
508:  0.231 0.769 1    
509:  0.652 0.348 1    
510:  0.149 0.851 1    
511:  0.087 0.913 1    
512:  0.817 0.183 1    
513:  0.266 0.734 1    
514:  0.881 0.119 1    
515:  0.492 0.508 1    
516:  0.128 0.872 1    
517:  0.681 0.319 1    
518:  0.350 0.650 1    
519:  0.795 0.205 1    
520:  0.896 0.104 1    
521:  0.779 0.221 1    
522:  0.871 0.129 1    
523:  0.333 0.667 1    
524:  0.702 0.298 1    
525:  0.412 0.588 1    
526:  0.562 0.438 1    
527:  0.293 0.707 1    
528:  0.203 0.797 1    
529:  0.822 0.178 1    
530:  0.332 0.668 1    
531:  0.714 0.286 1    
532:  0.530 0.470 1    
533:  0.878 0.122 1    
534:  0.506 0.494 1    
535:  0.321 0.679 1    
536:  0.700 0.300 1    
537:  0.150 0.850 1    
538:  0.382 0.618 1    
539:  0.643 0.357 1    
540:  0.441 0.559 1    
541:  0.876 0.124 1    
542:  0.711 0.289 1    
543:  0.846 0.154 1    
544:  0.228 0.772 1    
545:  0.283 0.717 1    
546:  0.219 0.781 1    
547:  0.265 0.735 1    
548:  0.424 0.576 1    
549:  0.619 0.381 1    
550:  0.573 0.427 1    
551:  0.743 0.257 1    
552:  0.479 0.521 1    
553:  0.582 0.418 1    
554:  0.446 0.554 1    
555:  0.638 0.362 1    
556:  0.738 0.262 1    
557:  0.731 0.269 1    
558:  0.643 0.357 1    
559:  0.255 0.745 1    
560:  0.658 0.342 1    
561:  0.387 0.613 1    
562:  0.805 0.195 1    
563:  0.546 0.454 1    
564:  0.580 0.420 1    
565:  0.373 0.627 1    
566:  0.474 0.526 1    
567:  0.684 0.316 1    
568:  0.443 0.557 1    
569:  0.536 0.464 1    
570:  0.654 0.346 1    
571:  0.272 0.728 1    
572:  0.642 0.358 1    
573:  0.369 0.631 1    
574:  0.599 0.401 1    
575:  0.658 0.342 1    
576:  0.509 0.491 1    
577:  0.193 0.807 1    
578:  0.127 0.873 1    
579:  0.267 0.733 1    
580:  0.707 0.293 1    
581:  0.705 0.295 1    
582:  0.711 0.289 1    
583:  0.738 0.262 1    
584:  0.513 0.487 1    
585:  0.270 0.730 1    
586:  0.870 0.130 1    
587:  0.317 0.683 1    
588:  0.839 0.161 1    
589:  0.714 0.286 1    
590:  0.711 0.289 1    
591:  0.393 0.607 1    
592:  0.470 0.530 1    
593:  0.603 0.397 1    
594:  0.745 0.255 1    
595:  0.803 0.197 1    
596:  0.551 0.449 1    
597:  0.654 0.346 1    
598:  0.645 0.355 1    
599:  0.743 0.257 1    
600:  0.692 0.308 1    
601:  0.708 0.292 1    
602:  0.498 0.502 1    
603:  0.309 0.691 1    
604:  0.710 0.290 1    
605:  0.672 0.328 1    
606:  0.313 0.687 1    
607:  0.677 0.323 1    
608:  0.352 0.648 1    
609:  0.242 0.758 1    
610:  0.879 0.121 1    
611:  0.505 0.495 1    
612:  0.373 0.627 1    
613:  0.507 0.493 1    
614:  0.402 0.598 1    
615:  0.776 0.224 1    
616:  0.760 0.240 1    
617:  0.452 0.548 1    
618:  0.571 0.429 1    
619:  0.341 0.659 1    
620:  0.805 0.195 1    
621:  0.372 0.628 1    
622:  0.674 0.326 1    
623:  0.836 0.164 1    
624:  0.674 0.326 1    
625:  0.281 0.719 1    
626:  0.689 0.311 1    
627:  0.348 0.652 1    
628:  0.459 0.541 1    
629:  0.686 0.314 1    
630:  0.391 0.609 1    
631:  0.288 0.712 1    
632:  0.545 0.455 1    
633:  0.739 0.261 1    
634:  0.526 0.474 1    
635:  0.513 0.487 1    
636:  0.449 0.551 1    
637:  0.666 0.334 1    
638:  0.162 0.838 1    
639:  0.610 0.390 1    
640:  0.292 0.708 1    
641:  0.218 0.782 1    
642:  0.354 0.646 1    
643:  0.903 0.097 1    
644:  0.431 0.569 1    
645:  0.271 0.729 1    
646:  0.769 0.231 1    
647:  0.726 0.274 1    
648:  0.207 0.793 1    
649:  0.663 0.337 1    
650:  0.226 0.774 1    
651:  0.397 0.603 1    
652:  0.471 0.529 1    
653:  0.216 0.784 1    
654:  0.312 0.688 1    
655:  0.234 0.766 1    
656:  0.871 0.129 1    
657:  0.382 0.618 1    
658:  0.653 0.347 1    
659:  0.216 0.784 1    
660:  0.280 0.720 1    
661:  0.728 0.272 1    
662:  0.428 0.572 1    
663:  0.446 0.554 1    
664:  0.635 0.365 1    
665:  0.581 0.419 1    
666:  0.641 0.359 1    
667:  0.440 0.560 1    
668:  0.820 0.180 1    
669:  0.230 0.770 1    
670:  0.343 0.657 1    
671:  0.263 0.737 1    
672:  0.441 0.559 1    
673:  0.730 0.270 1    
674:  0.605 0.395 1    
675:  0.876 0.124 1    
676:  0.636 0.364 1    
677:  0.527 0.473 1    
678:  0.693 0.307 1    
679:  0.214 0.786 1    
680:  0.617 0.383 1    
681:  0.738 0.262 1    
682:  0.141 0.859 1    
683:  0.606 0.394 1    
684:  0.750 0.250 1    
685:  0.508 0.492 1    
686:  0.422 0.578 1    
687:  0.343 0.657 1    
688:  0.840 0.160 1    
689:  0.683 0.317 1    
690:  0.257 0.743 1    
691:  0.721 0.279 1    
692:  0.802 0.198 1    
693:  0.604 0.396 1    
694:  0.173 0.827 1    
695:  0.642 0.358 1    
696:  0.440 0.560 1    
697:  0.476 0.524 1    
698:  0.631 0.369 1    
699:  0.253 0.747 1    
700:  0.354 0.646 1    
701:  0.217 0.783 1    
702:  0.309 0.691 1    
703:  0.765 0.235 1    
704:  0.340 0.660 1    
705:  0.518 0.482 1    
706:  0.209 0.791 1    
707:  0.630 0.370 1    
708:  0.465 0.535 1    
709:  0.695 0.305 1    
710:  0.560 0.440 1    
711:  0.718 0.282 1    
712:  0.666 0.334 1    
713:  0.551 0.449 1    
           
           
1:    0.846 0.154 1    
2:    0.639 0.361 1    
3:    0.653 0.347 1    
4:    0.620 0.380 1    
5:    0.721 0.279 1    
6:    0.817 0.183 1    
7:    0.384 0.616 1    
8:    0.687 0.313 1    
9:    0.791 0.209 1    
10:   0.228 0.772 1    
11:   0.656 0.344 1    
12:   0.771 0.229 1    
13:   0.350 0.650 1    
14:   0.775 0.225 1    
15:   0.390 0.610 1    
16:   0.587 0.413 1    
17:   0.698 0.302 1    
18:   0.301 0.699 1    
19:   0.298 0.702 1    
20:   0.496 0.504 1    
21:   0.199 0.801 1    
22:   0.328 0.672 1    
23:   0.240 0.760 1    
24:   0.458 0.542 1    
25:   0.409 0.591 1    
26:   0.139 0.861 1    
27:   0.815 0.185 1    
28:   0.262 0.738 1    
29:   0.462 0.538 1    
30:   0.686 0.314 1    
31:   0.231 0.769 1    
32:   0.365 0.635 1    
33:   0.847 0.153 1    
34:   0.264 0.736 1    
35:   0.295 0.705 1    
36:   0.224 0.776 1    
37:   0.418 0.582 1    
38:   0.559 0.441 1    
39:   0.757 0.243 1    
40:   0.419 0.581 1    
41:   0.240 0.760 1    
42:   0.621 0.379 1    
43:   0.718 0.282 1    
44:   0.530 0.470 1    
45:   0.915 0.085 1    
46:   0.897 0.103 1    
47:   0.611 0.389 1    
48:   0.696 0.304 1    
49:   0.890 0.110 1    
50:   0.734 0.266 1    
51:   0.880 0.120 1    
52:   0.728 0.272 1    
53:   0.711 0.289 1    
54:   0.922 0.078 1    
55:   0.686 0.314 1    
56:   0.751 0.249 1    
57:   0.434 0.566 1    
58:   0.751 0.249 1    
59:   0.636 0.364 1    
60:   0.789 0.211 1    
61:   0.572 0.428 1    
62:   0.693 0.307 1    
63:   0.685 0.315 1    
64:   0.707 0.293 1    
65:   0.888 0.112 1    
66:   0.435 0.565 1    
67:   0.175 0.825 1    
68:   0.637 0.363 1    
69:   0.223 0.777 1    
70:   0.354 0.646 1    
71:   0.870 0.130 1    
72:   0.701 0.299 1    
73:   0.647 0.353 1    
74:   0.842 0.158 1    
75:   0.801 0.199 1    
76:   0.873 0.127 1    
77:   0.803 0.197 1    
78:   0.774 0.226 1    
79:   0.471 0.529 1    
80:   0.816 0.184 1    
81:   0.275 0.725 1    
82:   0.842 0.158 1    
83:   0.722 0.278 1    
84:   0.779 0.221 1    
85:   0.812 0.188 1    
86:   0.451 0.549 1    
87:   0.870 0.130 1    
88:   0.857 0.143 1    
89:   0.811 0.189 1    
90:   0.311 0.689 1    
91:   0.851 0.149 1    
92:   0.902 0.098 1    
93:   0.739 0.261 1    
94:   0.648 0.352 1    
95:   0.786 0.214 1    
96:   0.249 0.751 1    
97:   0.623 0.377 1    
98:   0.800 0.200 1    
99:   0.564 0.436 1    
100:  0.667 0.333 1    
101:  0.712 0.288 1    
102:  0.572 0.428 1    
103:  0.303 0.697 1    
104:  0.758 0.242 1    
105:  0.562 0.438 1    
106:  0.217 0.783 1    
107:  0.814 0.186 1    
108:  0.498 0.502 1    
109:  0.747 0.253 1    
110:  0.827 0.173 1    
111:  0.704 0.296 1    
112:  0.505 0.495 1    
113:  0.478 0.522 1    
114:  0.617 0.383 1    
115:  0.503 0.497 1    
116:  0.720 0.280 1    
117:  0.634 0.366 1    
118:  0.551 0.449 1    
119:  0.661 0.339 1    
120:  0.841 0.159 1    
121:  0.313 0.687 1    
122:  0.490 0.510 1    
123:  0.705 0.295 1    
124:  0.413 0.587 1    
125:  0.576 0.424 1    
126:  0.380 0.620 1    
127:  0.630 0.370 1    
128:  0.562 0.438 1    
129:  0.733 0.267 1    
130:  0.441 0.559 1    
131:  0.789 0.211 1    
132:  0.545 0.455 1    
133:  0.240 0.760 1    
134:  0.678 0.322 1    
135:  0.416 0.584 1    
136:  0.340 0.660 1    
137:  0.834 0.166 1    
138:  0.424 0.576 1    
139:  0.777 0.223 1    
140:  0.554 0.446 1    
141:  0.601 0.399 1    
142:  0.890 0.110 1    
143:  0.608 0.392 1    
144:  0.762 0.238 1    
145:  0.669 0.331 1    
146:  0.364 0.636 1    
147:  0.654 0.346 1    
148:  0.284 0.716 1    
149:  0.445 0.555 1    
150:  0.395 0.605 1    
151:  0.640 0.360 1    
152:  0.514 0.486 1    
153:  0.326 0.674 1    
154:  0.453 0.547 1    
155:  0.263 0.737 1    
156:  0.321 0.679 1    
157:  0.609 0.391 1    
158:  0.744 0.256 1    
159:  0.651 0.349 1    
160:  0.654 0.346 1    
161:  0.403 0.597 1    
162:  0.421 0.579 1    
163:  0.462 0.538 1    
164:  0.282 0.718 1    
165:  0.718 0.282 1    
166:  0.454 0.546 1    
167:  0.586 0.414 1    
168:  0.541 0.459 1    
169:  0.554 0.446 1    
170:  0.589 0.411 1    
171:  0.283 0.717 1    
172:  0.308 0.692 1    
173:  0.730 0.270 1    
174:  0.162 0.838 1    
175:  0.539 0.461 1    
176:  0.804 0.196 1    
177:  0.605 0.395 1    
178:  0.314 0.686 1    
179:  0.575 0.425 1    
180:  0.195 0.805 1    
181:  0.582 0.418 1    
182:  0.685 0.315 1    
183:  0.431 0.569 1    
184:  0.310 0.690 1    
185:  0.270 0.730 1    
186:  0.770 0.230 1    
187:  0.280 0.720 1    
188:  0.226 0.774 1    
189:  0.520 0.480 1    
190:  0.676 0.324 1    
191:  0.561 0.439 1    
192:  0.265 0.735 1    
193:  0.392 0.608 1    
194:  0.318 0.682 1    
195:  0.432 0.568 1    
196:  0.611 0.389 1    
197:  0.410 0.590 1    
198:  0.387 0.613 1    
199:  0.653 0.347 1    
200:  0.543 0.457 1    
201:  0.404 0.596 1    
202:  0.464 0.536 1    
203:  0.836 0.164 1    
204:  0.550 0.450 1    
205:  0.817 0.183 1    
206:  0.604 0.396 1    
207:  0.624 0.376 1    
208:  0.464 0.536 1    
209:  0.584 0.416 1    
210:  0.684 0.316 1    
211:  0.543 0.457 1    
212:  0.700 0.300 1    
213:  0.249 0.751 1    
214:  0.495 0.505 1    
215:  0.352 0.648 1    
216:  0.236 0.764 1    
217:  0.503 0.497 1    
218:  0.222 0.778 1    
219:  0.302 0.698 1    
220:  0.280 0.720 1    
221:  0.552 0.448 1    
222:  0.583 0.417 1    
223:  0.667 0.333 1    
224:  0.767 0.233 1    
225:  0.316 0.684 1    
226:  0.687 0.313 1    
227:  0.559 0.441 1    
228:  0.223 0.777 1    
229:  0.607 0.393 1    
230:  0.817 0.183 1    
231:  0.402 0.598 1    
232:  0.737 0.263 1    
233:  0.410 0.590 1    
234:  0.662 0.338 1    
235:  0.446 0.554 1    
236:  0.258 0.742 1    
237:  0.456 0.544 1    
238:  0.583 0.417 1    
239:  0.241 0.759 1    
240:  0.251 0.749 1    
241:  0.612 0.388 1    
242:  0.563 0.437 1    
243:  0.387 0.613 1    
244:  0.588 0.412 1    
245:  0.369 0.631 1    
246:  0.660 0.340 1    
247:  0.514 0.486 1    
248:  0.508 0.492 1    
249:  0.681 0.319 1    
250:  0.806 0.194 1    
251:  0.721 0.279 1    
252:  0.159 0.841 1    
253:  0.477 0.523 1    
254:  0.579 0.421 1    
255:  0.303 0.697 1    
256:  0.236 0.764 1    
257:  0.233 0.767 1    
258:  0.380 0.620 1    
259:  0.846 0.154 1    
260:  0.639 0.361 1    
261:  0.239 0.761 1    
262:  0.287 0.713 1    
263:  0.433 0.567 1    
264:  0.656 0.344 1    
265:  0.353 0.647 1    
266:  0.716 0.284 1    
267:  0.214 0.786 1    
268:  0.630 0.370 1    
269:  0.217 0.783 1    
270:  0.250 0.750 1    
271:  0.222 0.778 1    
272:  0.386 0.614 1    
273:  0.633 0.367 1    
274:  0.689 0.311 1    
275:  0.171 0.829 1    
276:  0.406 0.594 1    
277:  0.185 0.815 1    
278:  0.270 0.730 1    
279:  0.268 0.732 1    
280:  0.537 0.463 1    
281:  0.288 0.712 1    
282:  0.769 0.231 1    
283:  0.495 0.505 1    
284:  0.236 0.764 1    
