31/10/2022 16:02:54 :
        Data file: C:\Users\rchen2\Documents\Black Grouse PhD\GitHub\blackgrouse-hunting\data\cleandata\Microsat.females.noLOCUS1+13.fstat.dat
        Used loci:  Loc_1 Loc_2 Loc_3 Loc_4 Loc_5 Loc_7 Loc_8 Loc_9 Loc_10 Loc_11
        Detection of first generation migrants
        Likelihood ratio L_home / L_max
        Criterion: Rannala & Mountain (1997)
        Number of simulated individuals: 1000
        Simulation algorithm: Paetkau et al. (2004)
        Threshold (p-value): 0.01
        Starting computation
31/10/2022 16:02:54 - 13 individuals with a probability below 0.01
31/10/2022 16:02:55 - Computation terminated. Duration: 13341.390 s
;;;;1;2;3;4;5;6;7;8;9;10;11;12;Nb. of loci;Used loci;Missing loci
5/;5;0.175;0.575;12.223;11.716;14.850;12.414;11.891;12.279;13.684;14.470;14.106;12.197;11.979;12.929;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.733;0.289;10.407;10.622;12.334;10.481;10.328;11.699;13.861;9.595;10.544;10.456;10.163;10.893;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
5/;5;0.823;0.256;11.267;11.468;13.748;11.593;11.407;11.959;13.558;13.237;10.584;11.627;11.167;13.250;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;1.315;0.279;11.427;12.262;11.594;12.100;12.263;12.640;15.808;12.525;12.454;11.749;11.325;11.647;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;1.664;0.216;12.033;10.961;13.820;11.317;11.989;12.625;14.681;12.746;12.923;12.153;11.870;11.918;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;1.420;0.222;12.397;13.177;16.889;11.736;12.013;12.733;12.034;14.588;13.320;13.021;12.254;11.313;9 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_8  Loc_9  Loc_10  Loc_11  ; Loc_7  
6/;6;0.596;0.456;11.933;12.265;15.175;12.196;12.667;12.529;17.986;14.324;13.393;12.238;12.026;12.271;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;0.980;0.361;11.742;11.682;10.732;11.734;12.387;11.712;16.627;12.775;11.886;11.934;12.244;12.446;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;3.101;0.052;13.135;12.205;16.595;13.066;13.280;15.306;18.154;13.672;15.771;13.342;13.063;14.769;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;2.380;0.120;14.444;14.703;15.203;13.152;13.099;15.479;14.547;16.345;16.060;13.358;13.893;13.969;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;2.701;0.084;10.033;10.314;14.251;10.043;10.646;12.734;10.694;11.427;11.180;10.078;10.130;10.449;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;3.410;0.035;12.726;11.742;13.727;12.669;10.950;14.360;12.277;11.310;11.289;12.357;11.969;13.763;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;2.044;0.154;16.224;13.985;17.689;14.741;14.505;16.029;16.304;18.630;14.205;14.444;15.112;14.822;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;1.977;0.174;11.431;11.126;12.796;10.860;11.191;12.354;12.534;11.847;12.060;10.377;10.886;12.909;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;0.880;0.387;15.315;15.135;19.088;14.285;15.359;15.164;18.427;16.303;19.435;14.470;14.291;15.597;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;0.526;0.496;9.208;9.059;10.996;9.180;9.087;9.230;9.822;9.831;9.456;9.815;8.704;10.009;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;1.883;0.177;15.060;14.608;14.802;15.161;14.194;15.371;17.321;16.238;13.488;16.337;15.537;14.257;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;0.000;0.833;14.065;13.708;12.382;12.632;12.701;12.156;15.354;13.819;13.053;13.156;12.670;14.703;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;1.752;0.213;14.467;13.780;17.493;14.319;14.235;15.532;17.392;17.506;14.706;14.844;14.126;15.005;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;1.719;0.227;12.196;13.798;16.043;12.885;12.750;13.915;16.880;14.179;14.551;13.654;14.033;15.328;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;1.022;0.350;13.209;12.709;13.920;13.064;12.559;13.247;15.208;14.036;13.224;13.464;12.225;15.001;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;0.550;0.487;10.382;10.527;13.979;10.826;10.155;10.704;14.425;12.365;13.525;10.835;10.191;10.830;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;3.962;0.016;11.828;12.427;17.586;12.831;12.466;15.789;17.149;13.676;15.088;12.573;12.396;13.269;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;1.390;0.268;9.974;10.326;9.589;10.507;9.502;10.892;9.708;10.311;10.321;10.092;9.847;11.386;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
6/;6;0.441;0.517;11.628;12.043;14.559;11.550;11.821;11.991;14.020;12.521;13.554;12.143;11.566;12.094;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;1.434;0.259;12.031;12.795;15.628;11.491;11.737;12.270;12.925;13.025;13.080;12.071;11.932;11.730;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.466;0.412;15.900;15.787;18.357;16.167;14.950;18.188;15.415;16.895;16.468;16.633;17.608;15.095;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;1.844;0.198;13.601;12.529;12.673;12.996;12.829;13.761;14.076;15.246;14.756;12.231;12.325;13.514;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;6.294;0.004;13.096;13.134;15.456;11.914;12.823;12.868;18.209;17.177;13.276;12.954;12.538;12.842;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;1.101;0.316;14.212;14.510;16.899;14.759;13.183;14.284;13.660;16.770;16.442;14.778;15.809;12.559;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;0.000;0.744;13.728;12.390;15.629;12.223;13.501;12.384;12.175;13.281;13.489;13.590;12.262;12.503;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;2.913;0.106;13.068;13.283;16.748;13.491;14.338;13.203;15.391;12.881;15.011;13.154;13.632;12.478;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;2.553;0.137;11.830;11.049;12.848;12.706;12.496;13.707;13.602;11.399;12.855;11.786;11.867;11.487;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
7/;7;3.230;0.094;11.336;10.095;9.264;11.391;10.872;12.109;12.495;10.816;10.650;10.759;11.457;11.248;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
8/;8;1.458;0.202;9.708;9.770;9.726;9.323;9.765;10.974;12.167;10.534;9.845;9.450;9.076;11.260;9 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; Loc_5  
8/;8;0.502;0.419;12.949;13.519;13.394;12.210;13.314;13.983;14.495;12.712;15.465;12.669;12.715;15.031;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
8/;8;0.371;0.457;11.130;10.780;12.123;11.259;11.317;11.947;13.043;11.116;12.122;10.745;11.155;11.121;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
8/;8;0.683;0.356;13.844;15.030;15.786;14.449;15.324;15.995;18.026;14.397;14.806;13.714;14.234;14.879;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
8/;8;0.797;0.343;11.034;10.950;13.984;11.349;10.604;12.314;12.814;11.401;11.671;11.985;11.439;10.910;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
8/;8;0.523;0.414;10.948;10.317;12.687;10.730;10.556;10.862;11.055;10.840;11.040;10.603;10.319;10.379;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
8/;8;2.968;0.040;11.689;11.376;14.574;11.065;11.889;12.269;13.701;14.033;12.321;11.681;11.539;12.742;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
8/;8;0.000;0.782;11.348;11.478;12.122;11.338;11.187;12.109;14.817;11.112;12.081;12.079;11.768;11.674;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
8/;8;0.015;0.565;10.803;10.922;12.173;11.073;11.264;11.613;13.285;10.743;11.635;10.825;10.728;12.159;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
8/;8;2.686;0.052;12.008;13.101;13.728;12.445;12.345;12.545;14.292;14.694;14.629;13.314;12.281;12.649;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
8/;8;1.553;0.198;12.781;12.097;13.240;12.188;11.627;11.173;12.860;12.726;12.625;12.427;11.915;13.771;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
8/;8;2.077;0.122;15.363;14.490;16.903;14.181;14.766;14.939;20.150;16.258;14.406;15.040;15.226;16.306;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
8/;8;2.939;0.045;14.093;13.459;14.214;13.325;14.823;15.010;15.843;14.882;11.943;13.522;13.645;14.421;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
8/;8;0.000;0.786;11.237;10.932;11.927;10.704;12.482;13.195;14.578;10.257;12.841;11.581;10.985;13.802;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
8/;8;1.419;0.203;10.380;10.770;13.691;11.181;11.743;12.131;12.934;11.639;12.273;10.220;10.968;11.700;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
8/;8;1.613;0.178;13.106;12.134;14.510;13.177;12.908;14.886;15.047;13.568;14.295;11.956;12.061;13.838;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
8/;8;3.376;0.023;13.848;14.895;16.736;13.873;15.569;14.853;14.821;16.631;16.374;13.986;13.255;16.213;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
8/;8;1.279;0.244;10.978;10.525;11.740;11.559;11.438;13.035;14.792;11.804;11.373;10.978;11.122;12.087;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
8/;8;1.316;0.224;12.001;11.137;11.790;12.348;11.737;11.633;15.459;12.453;12.165;12.237;11.871;13.874;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
8/;8;2.115;0.105;11.900;11.958;13.740;11.888;11.772;12.957;14.152;13.866;14.510;12.604;11.752;12.090;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
9/;9;4.015;0.033;11.603;11.777;15.376;12.074;12.218;12.086;15.269;13.340;15.619;12.994;11.807;13.395;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
9/;9;1.965;0.197;13.732;13.470;15.520;12.613;12.579;13.621;12.960;14.470;14.544;13.420;13.454;13.530;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
9/;9;1.194;0.327;16.173;15.748;15.734;18.144;16.978;15.437;20.968;17.404;16.631;17.639;16.876;17.076;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
9/;9;0.847;0.416;11.642;11.765;11.213;11.811;12.223;13.714;14.735;10.887;11.733;11.716;11.401;13.010;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
9/;9;0.696;0.451;12.826;11.668;13.368;12.804;13.520;11.900;15.366;16.358;12.364;12.735;12.419;13.840;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
9/;9;3.797;0.035;10.868;11.255;12.945;10.883;10.835;11.923;13.338;11.917;14.632;11.705;11.451;11.750;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
9/;9;3.748;0.047;12.982;13.153;12.783;12.350;12.900;14.132;13.434;15.408;16.016;12.494;12.268;12.419;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
9/;9;1.080;0.350;14.090;13.123;13.474;12.671;14.239;13.705;14.164;12.392;13.472;12.792;13.393;14.088;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
9/;9;0.065;0.609;11.735;11.530;13.607;11.447;13.059;12.004;17.959;11.473;11.511;11.979;11.920;12.322;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
9/;9;2.122;0.173;12.798;12.648;13.515;13.237;12.604;12.813;16.909;15.867;14.726;13.903;12.927;15.963;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
9/;9;1.521;0.269;13.797;12.392;14.426;13.601;13.139;12.597;15.387;13.960;13.913;12.498;12.728;14.421;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
9/;9;2.685;0.121;12.400;12.172;15.712;12.958;12.236;12.765;13.664;15.277;14.853;12.168;12.815;14.341;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
9/;9;1.664;0.268;14.034;13.220;12.121;12.885;13.368;15.149;16.954;14.039;13.786;12.791;12.611;17.456;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
9/;9;0.919;0.365;10.531;10.314;12.929;10.234;10.349;11.058;13.398;10.296;11.103;10.245;10.185;10.443;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
9/;9;1.382;0.311;10.202;9.495;10.659;9.977;9.963;10.369;8.732;10.697;10.114;10.280;10.134;9.963;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
9/;9;1.543;0.238;11.796;11.861;12.498;12.735;12.323;12.224;14.819;12.221;13.217;12.400;11.871;11.674;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.114;0.660;13.107;12.538;11.478;12.835;13.041;13.082;14.176;13.481;14.277;11.593;12.254;12.882;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;3.801;0.004;13.001;13.748;13.567;12.594;13.309;13.795;14.902;11.003;14.980;14.804;13.002;14.890;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.975;0.299;14.377;13.253;13.871;14.385;13.198;15.107;13.316;15.354;14.469;14.173;13.647;16.796;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;1.201;0.228;10.889;9.888;10.347;10.321;9.962;10.713;10.286;11.289;9.630;10.831;10.071;11.480;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.826;0.352;12.241;12.428;13.832;12.022;12.380;12.067;14.870;13.823;12.386;12.848;14.179;14.549;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.832;0.353;12.363;12.371;15.169;13.462;12.433;13.465;16.811;13.128;13.742;12.797;11.965;14.956;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;1.183;0.232;11.531;11.334;13.590;11.313;12.418;12.306;14.514;12.011;11.676;12.497;11.938;11.794;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.816;0.357;9.929;9.576;10.726;9.599;9.365;10.136;12.311;10.276;9.928;9.749;8.933;10.374;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.712;0.384;12.486;12.862;13.759;13.678;12.848;14.849;16.974;14.559;12.105;12.817;13.053;14.940;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;1.133;0.239;14.530;12.017;14.988;12.655;12.485;12.076;12.030;14.662;13.063;13.150;12.397;12.781;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.000;0.852;15.010;12.685;15.218;13.800;13.288;15.646;15.988;14.923;14.801;12.217;14.461;17.608;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.303;0.574;19.081;18.244;18.633;19.887;21.143;20.396;22.085;19.691;19.500;18.547;19.041;21.888;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.860;0.340;11.657;12.486;16.822;12.357;12.589;13.349;13.515;11.555;12.976;12.416;12.027;13.360;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.051;0.695;14.305;13.736;16.829;13.768;15.774;15.535;19.468;15.492;14.855;13.787;13.942;18.194;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.600;0.440;12.679;13.218;13.895;12.184;12.133;13.211;14.442;11.657;13.358;12.257;12.200;12.742;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;2.112;0.070;12.549;12.633;13.573;13.831;13.436;16.504;16.616;14.531;15.926;14.662;13.622;16.143;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.630;0.425;14.263;14.012;17.593;13.153;14.516;14.310;15.750;13.791;14.275;13.783;13.380;15.396;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;2.791;0.025;11.820;10.865;12.437;10.986;12.769;11.967;10.697;10.426;12.416;13.217;11.750;11.833;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.124;0.651;12.103;12.339;15.373;13.099;13.563;14.744;14.542;13.691;12.081;12.205;12.437;13.895;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.779;0.371;10.732;10.902;17.463;11.666;12.011;11.953;13.428;11.615;11.186;11.218;11.362;10.439;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.427;0.530;11.357;11.493;14.638;11.681;11.686;12.859;13.281;10.451;12.768;10.877;11.001;12.099;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;2.176;0.062;13.076;13.767;14.689;14.155;12.627;14.418;15.180;15.991;15.810;14.803;14.292;12.907;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.444;0.516;10.997;10.398;12.120;10.882;11.296;11.397;12.932;10.055;13.232;10.500;10.587;10.816;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.000;0.855;13.762;12.038;15.605;11.817;12.445;14.658;15.335;14.256;15.563;10.928;13.352;15.073;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;1.324;0.197;13.058;12.845;14.746;13.527;13.275;14.505;14.588;14.500;14.435;13.307;13.994;11.983;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.029;0.688;15.531;13.511;14.209;14.734;13.943;15.345;15.718;14.514;15.460;13.539;15.789;15.787;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.822;0.346;12.416;12.932;15.268;12.170;12.239;11.917;15.461;14.185;15.228;12.560;12.847;11.738;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.502;0.479;11.623;10.652;14.347;11.371;12.220;12.142;14.679;12.133;10.767;11.154;11.032;13.349;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.076;0.673;9.827;9.745;11.619;9.841;9.449;10.321;13.990;10.628;12.494;9.525;9.488;10.707;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;1.486;0.159;11.495;11.131;12.336;11.532;11.652;12.745;11.432;13.846;11.328;11.747;11.502;10.261;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;1.528;0.156;13.923;12.846;13.009;13.970;14.720;14.394;15.338;14.256;15.071;13.480;13.893;11.952;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;2.587;0.032;13.357;13.772;13.553;12.964;13.817;13.606;15.959;13.996;13.225;15.551;13.490;13.832;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;0.733;0.395;12.908;13.162;16.187;13.234;15.030;15.226;16.940;14.064;15.830;13.534;12.801;12.813;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;2.470;0.042;11.963;12.425;13.708;11.653;13.724;11.492;14.949;14.510;13.521;13.962;11.902;13.570;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
10/;10;1.557;0.149;13.604;12.848;15.529;12.052;12.836;11.206;18.136;14.219;14.514;12.763;12.427;15.274;10 ; Loc_1  Loc_2  Loc_3  Loc_4  Loc_5  Loc_7  Loc_8  Loc_9  Loc_10  Loc_11  ; 
