"","V1","V2","V3","V4","V5","V6","V7","V8"
"1783","T179_2","10000","10000","179","-50472.7","-50396.2","152.9","1.0115"
"1784","T179_3","10000","10000","179","-50466.3","-50396.3","140.0","0.9678"
"1785","T179_4","10000","10000","179","-50463.4","-50393.9","139.0","1.0453"
"1786","T179_5","10000","10000","179","-50472.1","-50394.6","155.2","1.0679"
"1787","T179_6","10000","10000","179","-50469.1","-50398.6","140.9","1.0915"
"1788","T179_7","10000","10000","179","-50469.5","-50402.5","133.9","1.1840"
"1789","T179_8","10000","10000","179","-50464.8","-50386.6","156.3","0.8138"
"1790","T179_9","10000","10000","179","-50463.7","-50398.9","129.5","1.0544"
"1791","T179_10","10000","10000","179","-50464.0","-50392.9","142.2","0.9767"
"1792","T180_1","10000","10000","180","-50461.1","-50396.3","129.6","1.0397"
"1793","T180_2","10000","10000","180","-50473.9","-50390.7","166.4","0.9832"
"1794","T180_3","10000","10000","180","-50479.1","-50390.9","176.2","0.9533"
"1795","T180_4","10000","10000","180","-50463.3","-50403.6","119.4","1.3662"
"1796","T180_5","10000","10000","180","-50474.6","-50391.5","166.2","0.9508"
"1797","T180_6","10000","10000","180","-50465.7","-50393.1","145.3","0.9679"
"1798","T180_7","10000","10000","180","-50460.0","-50398.0","123.9","1.1004"
"1799","T180_8","10000","10000","180","-50460.4","-50395.4","130.0","1.0080"
"1800","T180_9","10000","10000","180","-50467.2","-50397.8","138.7","1.0454"
"1801","T180_10","10000","10000","180","-50480.0","-50389.9","180.1","0.7944"
"1802","T181_1","10000","10000","181","-50468.4","-50389.9","157.1","1.0182"
"1803","T181_2","10000","10000","181","-50476.3","-50394.6","163.3","0.9640"
"1804","T181_3","10000","10000","181","-50466.5","-50393.9","145.2","0.9233"
"1805","T181_4","10000","10000","181","-50465.8","-50385.8","160.1","0.8781"
"1806","T181_5","10000","10000","181","-50463.0","-50402.1","121.8","1.1484"
"1807","T181_6","10000","10000","181","-50468.1","-50405.6","125.1","1.5169"
"1808","T181_7","10000","10000","181","-50472.9","-50390.9","164.0","0.8934"
"1809","T181_8","10000","10000","181","-50458.9","-50400.1","117.5","1.1353"
"1810","T181_9","10000","10000","181","-50479.7","-50395.0","169.5","0.9661"
"1811","T181_10","10000","10000","181","-50477.6","-50399.3","156.6","1.1465"
"1812","T182_1","10000","10000","182","-50463.6","-50398.1","130.9","1.0583"
"1813","T182_2","10000","10000","182","-50467.4","-50394.7","145.4","0.8797"
"1814","T182_3","10000","10000","182","-50458.1","-50395.8","124.5","1.0123"
"1815","T182_4","10000","10000","182","-50476.0","-50393.5","165.0","0.7973"
"1816","T182_5","10000","10000","182","-50458.1","-50405.6","105.0","1.6497"
"1817","T182_6","10000","10000","182","-50463.3","-50397.3","132.0","1.0120"
"1818","T182_7","10000","10000","182","-50466.2","-50383.3","165.7","0.7781"
"1819","T182_8","10000","10000","182","-50464.1","-50397.2","134.0","1.0328"
"1820","T182_9","10000","10000","182","-50465.0","-50408.6","112.8","1.5787"
"1821","T182_10","10000","10000","182","-50468.9","-50395.1","147.6","0.9585"
"1822","T183_1","10000","10000","183","-50467.4","-50398.9","137.0","1.1045"
"1823","T183_2","10000","10000","183","-50472.8","-50393.9","157.8","0.9454"
"1824","T183_3","10000","10000","183","-50489.0","-50394.5","188.9","0.9740"
"1825","T183_4","10000","10000","183","-50469.8","-50399.8","140.1","1.1483"
"1826","T183_5","10000","10000","183","-50469.5","-50390.5","158.0","0.8666"
"1827","T183_6","10000","10000","183","-50464.2","-50397.7","133.0","1.0806"
"1828","T183_7","10000","10000","183","-50460.9","-50385.4","151.0","0.7915"
"1829","T183_8","10000","10000","183","-50474.5","-50389.3","170.4","0.8438"
"1830","T183_9","10000","10000","183","-50487.5","-50391.7","191.6","0.9810"
"1831","T183_10","10000","10000","183","-50468.7","-50401.8","133.8","1.3060"
"1832","T184_1","10000","10000","184","-50473.7","-50403.0","141.3","1.4238"
"1833","T184_2","10000","10000","184","-50459.9","-50407.3","105.3","1.4280"
"1834","T184_3","10000","10000","184","-50456.6","-50388.8","135.5","0.9041"
"1835","T184_4","10000","10000","184","-50460.6","-50401.3","118.5","1.1842"
"1836","T184_5","10000","10000","184","-50478.2","-50390.3","175.7","0.9172"
"1837","T184_6","10000","10000","184","-50461.1","-50393.6","134.8","1.0351"
"1838","T184_7","10000","10000","184","-50467.2","-50396.8","140.7","1.0391"
"1839","T184_8","10000","10000","184","-50455.6","-50398.2","114.8","1.1413"
"1840","T184_9","10000","10000","184","-50455.9","-50397.0","117.8","1.1144"
"1841","T184_10","10000","10000","184","-50467.3","-50400.8","133.1","1.0705"
"1842","T185_1","10000","10000","185","-50466.3","-50391.8","149.1","1.0144"
"1843","T185_2","10000","10000","185","-50460.2","-50404.2","112.1","1.4724"
"1844","T185_3","10000","10000","185","-50462.9","-50389.0","147.7","0.8855"
"1845","T185_4","10000","10000","185","-50467.6","-50390.6","154.1","0.9638"
"1846","T185_5","10000","10000","185","-50467.3","-50395.9","142.9","0.9974"
"1847","T185_6","10000","10000","185","-50468.5","-50401.2","134.6","1.0323"
"1848","T185_7","10000","10000","185","-50472.6","-50401.0","143.2","1.1179"
"1849","T185_8","10000","10000","185","-50464.7","-50400.6","128.1","1.2249"
"1850","T185_9","10000","10000","185","-50464.7","-50398.6","132.3","1.2159"
"1851","T185_10","10000","10000","185","-50473.7","-50395.7","156.0","1.0087"
"1852","T186_1","10000","10000","186","-50461.4","-50397.6","127.8","1.1222"
"1853","T186_2","10000","10000","186","-50458.6","-50392.6","132.0","0.8728"
"1854","T186_3","10000","10000","186","-50457.5","-50404.6","105.7","1.2622"
"1855","T186_4","10000","10000","186","-50468.6","-50399.0","139.3","1.0941"
"1856","T186_5","10000","10000","186","-50478.5","-50393.5","170.1","0.9774"
"1857","T186_6","10000","10000","186","-50466.7","-50390.9","151.7","0.9541"
"1858","T186_7","10000","10000","186","-50467.9","-50400.6","134.7","1.0444"
"1859","T186_8","10000","10000","186","-50463.9","-50397.1","133.5","1.0412"
"1860","T186_9","10000","10000","186","-50464.5","-50395.8","137.3","0.9954"
"1861","T186_10","10000","10000","186","-50467.3","-50393.5","147.6","0.8837"
"1862","T187_1","10000","10000","187","-50474.1","-50395.1","157.9","1.1372"
"1863","T187_2","10000","10000","187","-50459.6","-50394.4","130.4","1.1419"
"1864","T187_3","10000","10000","187","-50464.0","-50390.3","147.4","0.9100"
"1865","T187_4","10000","10000","187","-50459.0","-50395.2","127.6","0.9515"
"1866","T187_5","10000","10000","187","-50455.7","-50399.8","111.9","1.1296"
"1867","T187_6","10000","10000","187","-50469.3","-50401.1","136.5","1.2205"
"1868","T187_7","10000","10000","187","-50464.6","-50393.9","141.4","1.0388"
"1869","T187_8","10000","10000","187","-50460.9","-50392.6","136.6","0.9450"
"1870","T187_9","10000","10000","187","-50462.1","-50395.1","134.0","1.0989"
"1871","T187_10","10000","10000","187","-50461.8","-50397.5","128.7","1.0778"
"1872","T188_1","10000","10000","188","-50464.5","-50405.6","117.7","1.3506"
"1873","T188_2","10000","10000","188","-50472.7","-50397.9","149.5","0.9381"
"1874","T188_3","10000","10000","188","-50465.1","-50388.4","153.4","0.8402"
"1875","T188_4","10000","10000","188","-50466.8","-50391.6","150.4","0.9535"
"1876","T188_5","10000","10000","188","-50457.7","-50392.0","131.4","0.9740"
"1877","T188_6","10000","10000","188","-50475.5","-50388.8","173.4","0.8874"
"1878","T188_7","10000","10000","188","-50475.1","-50400.0","150.4","1.0835"
"1879","T188_8","10000","10000","188","-50465.4","-50395.9","139.0","0.9145"
"1880","T188_9","10000","10000","188","-50459.9","-50403.4","113.0","1.3845"
"1881","T188_10","10000","10000","188","-50491.5","-50390.0","203.0","0.8557"
"1882","T189_1","10000","10000","189","-50464.9","-50392.9","143.9","0.8916"
"1883","T189_2","10000","10000","189","-50462.3","-50406.2","112.2","1.3230"
"1884","T189_3","10000","10000","189","-50466.4","-50396.3","140.3","0.9608"
"1885","T189_4","10000","10000","189","-50461.1","-50391.8","138.7","0.8599"
"1886","T189_5","10000","10000","189","-50468.8","-50393.0","151.5","0.8657"
"1887","T189_6","10000","10000","189","-50476.3","-50383.6","185.4","0.7784"
"1888","T189_7","10000","10000","189","-50476.3","-50383.6","185.4","0.7784"
"1889","T189_8","10000","10000","189","-50457.1","-50408.6","97.1","1.4918"
"1890","T189_9","10000","10000","189","-50455.0","-50406.2","97.6","1.2902"
"1891","T189_10","10000","10000","189","-50470.6","-50410.0","121.3","1.5767"
"1892","T190_1","10000","10000","190","-50456.5","-50405.5","101.9","1.4472"
"1893","T190_2","10000","10000","190","-50468.9","-50389.8","158.1","0.9241"
"1894","T190_3","10000","10000","190","-50466.6","-50398.8","135.6","1.0848"
"1895","T190_4","10000","10000","190","-50479.5","-50392.2","174.7","0.8977"
"1896","T190_5","10000","10000","190","-50455.1","-50405.6","99.1","1.4550"
"1897","T190_6","10000","10000","190","-50466.3","-50394.1","144.3","0.9989"
"1898","T190_7","10000","10000","190","-50465.7","-50401.1","129.3","1.0959"
"1899","T190_8","10000","10000","190","-50473.8","-50393.2","161.1","0.9997"
"1900","T190_9","10000","10000","190","-50457.4","-50392.4","129.9","0.9641"
"1901","T190_10","10000","10000","190","-50465.2","-50389.6","151.1","0.8185"
"1902","T191_1","10000","10000","191","-50479.7","-50393.6","172.2","0.9188"
"1903","T191_2","10000","10000","191","-50457.8","-50407.0","101.5","1.4817"
"1904","T191_3","10000","10000","191","-50462.1","-50399.6","124.9","1.0695"
"1905","T191_4","10000","10000","191","-50469.5","-50391.6","155.7","0.9149"
"1906","T191_5","10000","10000","191","-50460.7","-50393.9","133.6","1.0507"
"1907","T191_6","10000","10000","191","-50460.1","-50400.1","119.9","1.0943"
"1908","T191_7","10000","10000","191","-50466.2","-50402.4","127.6","1.1957"
"1909","T191_8","10000","10000","191","-50462.0","-50400.7","122.8","1.1219"
"1910","T191_9","10000","10000","191","-50470.2","-50393.7","153.1","0.9459"
"1911","T191_10","10000","10000","191","-50460.2","-50402.1","116.1","1.2184"
"1912","T192_1","10000","10000","192","-50468.3","-50399.7","137.2","1.1836"
"1913","T192_2","10000","10000","192","-50466.2","-50393.5","145.3","0.9363"
"1914","T192_3","10000","10000","192","-50466.5","-50395.7","141.7","0.9584"
"1915","T192_4","10000","10000","192","-50460.8","-50397.1","127.3","0.9890"
"1916","T192_5","10000","10000","192","-50462.7","-50395.7","134.1","0.9538"
"1917","T192_6","10000","10000","192","-50466.4","-50393.8","145.2","0.9993"
"1918","T192_7","10000","10000","192","-50476.5","-50405.2","142.5","1.1672"
"1919","T192_8","10000","10000","192","-50480.4","-50392.0","176.9","0.9166"
"1920","T192_9","10000","10000","192","-50471.2","-50397.9","146.8","1.0240"
"1921","T192_10","10000","10000","192","-50464.6","-50396.7","135.8","1.0469"
"1922","T193_1","10000","10000","193","-50463.5","-50397.4","132.1","1.0829"
"1923","T193_2","10000","10000","193","-50480.2","-50392.2","176.0","0.8712"
"1924","T193_3","10000","10000","193","-50460.1","-50396.1","127.9","0.9459"
"1925","T193_4","10000","10000","193","-50461.1","-50402.1","117.9","1.2254"
"1926","T193_5","10000","10000","193","-50471.4","-50393.8","155.3","0.9105"
"1927","T193_6","10000","10000","193","-50460.5","-50398.9","123.2","0.9815"
"1928","T193_7","10000","10000","193","-50469.1","-50394.7","148.9","0.9023"
"1929","T193_8","10000","10000","193","-50457.5","-50400.7","113.4","1.0882"
"1930","T193_9","10000","10000","193","-50468.3","-50395.9","144.8","0.8850"
"1931","T193_10","10000","10000","193","-50458.9","-50403.5","110.8","1.1026"
"1932","T194_1","10000","10000","194","-50466.8","-50394.1","145.6","0.9899"
"1933","T194_2","10000","10000","194","-50463.3","-50397.9","130.9","0.9977"
"1934","T194_3","10000","10000","194","-50464.3","-50393.5","141.6","0.9296"
"1935","T194_4","10000","10000","194","-50463.5","-50397.2","132.6","0.9824"
"1936","T194_5","10000","10000","194","-50460.4","-50389.5","141.9","0.8540"
"1937","T194_6","10000","10000","194","-50465.3","-50396.8","137.0","1.1179"
"1938","T194_7","10000","10000","194","-50459.4","-50395.7","127.4","0.9639"
"1939","T194_8","10000","10000","194","-50467.4","-50396.4","141.9","0.9393"
"1940","T194_9","10000","10000","194","-50457.0","-50390.9","132.2","0.9486"
"1941","T194_10","10000","10000","194","-50463.0","-50402.1","121.9","1.2985"
"1942","T195_1","10000","10000","195","-50473.1","-50393.5","159.1","0.8088"
"1943","T195_2","10000","10000","195","-50463.0","-50406.4","113.2","1.3226"
"1944","T195_3","10000","10000","195","-50472.0","-50396.4","151.2","0.9873"
"1945","T195_4","10000","10000","195","-50459.9","-50397.8","124.1","1.0089"
"1946","T195_5","10000","10000","195","-50459.9","-50397.3","125.2","0.8985"
"1947","T195_6","10000","10000","195","-50490.3","-50393.5","193.7","0.9911"
"1948","T195_7","10000","10000","195","-50468.5","-50396.7","143.6","0.8995"
"1949","T195_8","10000","10000","195","-50473.8","-50397.2","153.3","1.0026"
"1950","T195_9","10000","10000","195","-50464.6","-50398.9","131.4","0.9951"
"1951","T195_10","10000","10000","195","-50475.6","-50396.2","158.9","1.0054"
"1952","T196_1","10000","10000","196","-50452.7","-50403.7","98.0","1.2323"
"1953","T196_2","10000","10000","196","-50461.7","-50392.8","137.9","0.9110"
"1954","T196_3","10000","10000","196","-50461.5","-50390.4","142.2","0.8355"
"1955","T196_4","10000","10000","196","-50463.6","-50399.7","127.8","1.0877"
"1956","T196_5","10000","10000","196","-50464.7","-50396.0","137.3","0.9498"
"1957","T196_6","10000","10000","196","-50454.8","-50409.8","90.2","1.5328"
"1958","T196_7","10000","10000","196","-50460.9","-50396.0","129.8","1.0793"
"1959","T196_8","10000","10000","196","-50457.0","-50408.1","97.7","1.5848"
"1960","T196_9","10000","10000","196","-50465.3","-50387.5","155.6","0.8099"
"1961","T196_10","10000","10000","196","-50463.0","-50400.4","125.3","1.1677"
"1962","T197_1","10000","10000","197","-50457.1","-50402.3","109.6","1.1425"
"1963","T197_2","10000","10000","197","-50456.2","-50401.7","109.0","1.1200"
"1964","T197_3","10000","10000","197","-50455.0","-50404.1","101.8","1.2863"
"1965","T197_4","10000","10000","197","-50466.5","-50404.3","124.4","1.3049"
"1966","T197_5","10000","10000","197","-50462.1","-50400.5","123.1","1.0585"
"1967","T197_6","10000","10000","197","-50468.8","-50390.6","156.4","0.9187"
"1968","T197_7","10000","10000","197","-50468.1","-50398.7","138.8","1.0768"
"1969","T197_8","10000","10000","197","-50457.5","-50406.6","101.9","1.2729"
"1970","T197_9","10000","10000","197","-50462.7","-50402.2","121.0","1.0860"
"1971","T197_10","10000","10000","197","-50458.6","-50390.8","135.6","0.8396"
"1972","T198_1","10000","10000","198","-50465.9","-50398.8","134.3","0.9898"
"1973","T198_2","10000","10000","198","-50464.7","-50399.4","130.6","1.0097"
"1974","T198_3","10000","10000","198","-50460.4","-50398.8","123.3","0.9830"
"1975","T198_4","10000","10000","198","-50460.3","-50405.8","109.1","1.3226"
"1976","T198_5","10000","10000","198","-50462.9","-50397.4","131.1","0.9637"
"1977","T198_6","10000","10000","198","-50453.9","-50404.0","99.7","1.2004"
"1978","T198_7","10000","10000","198","-50463.7","-50399.1","129.1","1.0700"
"1979","T198_8","10000","10000","198","-50462.2","-50392.6","139.3","0.8983"
"1980","T198_9","10000","10000","198","-50466.6","-50394.8","143.6","0.9013"
"1981","T198_10","10000","10000","198","-50454.2","-50408.7","91.0","1.5735"
"1982","T199_1","10000","10000","199","-50470.0","-50389.8","160.4","0.8023"
"1983","T199_2","10000","10000","199","-50457.4","-50400.6","113.6","1.0633"
"1984","T199_3","10000","10000","199","-50460.7","-50400.1","121.3","1.0517"
"1985","T199_4","10000","10000","199","-50462.4","-50393.9","136.9","0.9513"
"1986","T199_5","10000","10000","199","-50453.3","-50404.4","97.7","1.2559"
"1987","T199_6","10000","10000","199","-50458.3","-50402.2","112.2","1.1104"
"1988","T199_7","10000","10000","199","-50469.8","-50395.4","148.7","0.9350"
"1989","T199_8","10000","10000","199","-50457.8","-50399.3","117.0","1.1412"
"1990","T199_9","10000","10000","199","-50476.6","-50396.1","160.9","0.8857"
"1991","T199_10","10000","10000","199","-50457.7","-50403.2","108.9","1.2602"
